"guideline anchor","guideline url",mirror_file,timestamp
"Sickle cell disease (SCD): percentage of children younger than 18 years of age identified as having SCD who received anticipatory guidance regarding the prevention and/or management of pain as part of outpatient care during the measurement year.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48190/sickle-cell-disease-scd-percentage-of-children-younger-than-18-years-of-age-identified-as-having-scd-who-received-anticipatory-guidance-regarding-the-prevention-andor-management-of-pain-as-part-of-outpatient-care-during-the-measurement-year,./sickle-cell-disease-scd-percentage-of-children-younger-than-18-years-of-age-identified-as-having-scd-who-received-anticipatory-guidance-regarding-the-prevention-andor-management-of-pain-as-part-of-outpatient-care-during-the-measurement-year,20180620190408
"Influenza vaccination: percentage of healthcare personnel (HCP) who receive the influenza vaccination.",https://www.qualitymeasures.ahrq.gov/summaries/summary/45319/influenza-vaccination-percentage-of-healthcare-personnel-hcp-who-receive-the-influenza-vaccination,./influenza-vaccination-percentage-of-healthcare-personnel-hcp-who-receive-the-influenza-vaccination,20180625142021
"Gastroenteritis admission: percentage of admissions for a principal diagnosis of gastroenteritis, or for a principal diagnosis of dehydration with a secondary diagnosis of gastroenteritis, per 100,000 population, ages 3 months through 17 years.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49518/gastroenteritis-admission-percentage-of-admissions-for-a-principal-diagnosis-of-gastroenteritis-or-for-a-principal-diagnosis-of-dehydration-with-a-secondary-diagnosis-of-gastroenteritis-per-100000-population-ages-3-months-through-17-years,./gastroenteritis-admission-percentage-of-admissions-for-a-principal-diagnosis-of-gastroenteritis-or-for-a-principal-diagnosis-of-dehydration-with-a-secondary-diagnosis-of-gastroenteritis-per-100000-population-ages-3-months-through-17-years,20180620195020
"Initiation of alcohol and other drug (AOD) treatment: percentage of patients who initiate treatment through an inpatient AOD admission, outpatient visit, intensive outpatient service or partial hospitalization within 14 days of the diagnosis.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48854/initiation-of-alcohol-and-other-drug-aod-treatment-percentage-of-patients-who-initiate-treatment-through-an-inpatient-aod-admission-outpatient-visit-intensive-outpatient-service-or-partial-hospitalization-within-14-days-of-the-diagnosis,./initiation-of-alcohol-and-other-drug-aod-treatment-percentage-of-patients-who-initiate-treatment-through-an-inpatient-aod-admission-outpatient-visit-intensive-outpatient-service-or-partial-hospitalization-within-14-days-of-the-diagnosis,20180625140929
"Home health care: percentage of home health episodes of care during which the patient needed urgent, unplanned medical care from a hospital emergency department, immediately followed by hospital admission.",https://www.qualitymeasures.ahrq.gov/summaries/summary/37825/home-health-care-percentage-of-home-health-episodes-of-care-during-which-the-patient-needed-urgent-unplanned-medical-care-from-a-hospital-emergency-department-immediately-followed-by-hospital-admission,./home-health-care-percentage-of-home-health-episodes-of-care-during-which-the-patient-needed-urgent-unplanned-medical-care-from-a-hospital-emergency-department-immediately-followed-by-hospital-admission,20180625141446
"Dental care: percentage of children enrolled in two consecutive years who received at least one dental service in both years who received a comprehensive or periodic oral evaluation as a dental service in both years.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47311/dental-care-percentage-of-children-enrolled-in-two-consecutive-years-who-received-at-least-one-dental-service-in-both-years-who-received-a-comprehensive-or-periodic-oral-evaluation-as-a-dental-service-in-both-years,./dental-care-percentage-of-children-enrolled-in-two-consecutive-years-who-received-at-least-one-dental-service-in-both-years-who-received-a-comprehensive-or-periodic-oral-evaluation-as-a-dental-service-in-both-years,20180620211503
"Disease-specific antibiotic prescribing: percentage of patients older than 1 year with acute tonsillitis prescribed antibacterials for systemic use.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47526/diseasespecific-antibiotic-prescribing-percentage-of-patients-older-than-1-year-with-acute-tonsillitis-prescribed-antibacterials-for-systemic-use,./diseasespecific-antibiotic-prescribing-percentage-of-patients-older-than-1-year-with-acute-tonsillitis-prescribed-antibacterials-for-systemic-use,20180620192800
"Speech and language function: proportion of stroke patients in each risk-adjusted group that make at least one level of progress on the Alaryngeal Communication Functional Communication Measure (FCM).",https://www.qualitymeasures.ahrq.gov/summaries/summary/26773/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-alaryngeal-communication-functional-communication-measure-fcm,./speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-alaryngeal-communication-functional-communication-measure-fcm,20180625144050
"Patient satisfaction in longer-term inpatient psychiatric hospital: patients' rating of the likelihood of recommending the facility to someone else on the Menninger Quality of Care (MQOC) Survey.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48522/patient-satisfaction-in-longerterm-inpatient-psychiatric-hospital-patients-rating-of-the-likelihood-of-recommending-the-facility-to-someone-else-on-the-menninger-quality-of-care-mqoc-survey,./patient-satisfaction-in-longerterm-inpatient-psychiatric-hospital-patients-rating-of-the-likelihood-of-recommending-the-facility-to-someone-else-on-the-menninger-quality-of-care-mqoc-survey,20180620182446
"Diagnosis and treatment of osteoporosis: percentage of patients with a low-impact (fragility) fracture who are taking calcium and vitamin D dietary supplementation.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47666/diagnosis-and-treatment-of-osteoporosis-percentage-of-patients-with-a-lowimpact-fragility-fracture-who-are-taking-calcium-and-vitamin-d-dietary-supplementation,./diagnosis-and-treatment-of-osteoporosis-percentage-of-patients-with-a-lowimpact-fragility-fracture-who-are-taking-calcium-and-vitamin-d-dietary-supplementation,20180625153256
"Comprehensive adult diabetes care: percentage of patients 18 to 75 years of age with type 1 or type 2 diabetes who had a foot exam (visual inspection, a sensory exam with monofilament and a pulse exam) during the measurement year.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48831/comprehensive-adult-diabetes-care-percentage-of-patients-18-to-75-years-of-age-with-type-1-or-type-2-diabetes-who-had-a-foot-exam-visual-inspection-a-sensory-exam-with-monofilament-and-a-pulse-exam-during-the-measurement-year,./comprehensive-adult-diabetes-care-percentage-of-patients-18-to-75-years-of-age-with-type-1-or-type-2-diabetes-who-had-a-foot-exam-visual-inspection-a-sensory-exam-with-monofilament-and-a-pulse-exam-during-the-measurement-year,20180625142627
"Stroke: percent of ischemic and hemorrhagic stroke patients who received VTE prophylaxis or who have documentation why no VTE prophylaxis was given the day of or the day after hospital admission.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49163/stroke-percent-of-ischemic-and-hemorrhagic-stroke-patients-who-received-vte-prophylaxis-or-who-have-documentation-why-no-vte-prophylaxis-was-given-the-day-of-or-the-day-after-hospital-admission,./stroke-percent-of-ischemic-and-hemorrhagic-stroke-patients-who-received-vte-prophylaxis-or-who-have-documentation-why-no-vte-prophylaxis-was-given-the-day-of-or-the-day-after-hospital-admission,20180625152025
"Competency Assessment Instrument (CAI): provider's mean score on the ""Family Education"" scale.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27483/competency-assessment-instrument-cai-providers-mean-score-on-the-family-education-scale,./competency-assessment-instrument-cai-providers-mean-score-on-the-family-education-scale,20180620171738
"Stable coronary artery disease: percentage of patients with cardiovascular disease who received an annual influenza vaccination.",https://www.qualitymeasures.ahrq.gov/summaries/summary/46816/stable-coronary-artery-disease-percentage-of-patients-with-cardiovascular-disease-who-received-an-annual-influenza-vaccination,./Stable-coronary-artery-disease-percentage-of-patients-with-cardiovascular-disease-who-received-an-annual-influenza-vaccination,20180712190749
"Preventive services for children and adolescents: percentage of patients age five years and younger who have had vision impairment screening.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47334/preventive-services-for-children-and-adolescents-percentage-of-patients-age-five-years-and-younger-who-have-had-vision-impairment-screening,./Preventive-services-for-children-and-adolescents-percentage-of-patients-age-five-years-and-younger-who-have-had-vision-impairment-screening,20180712185201
"Assessment of chronic illness care: average score for the ""Delivery System Design"" subscale on the Assessment of Chronic Illness Care (ACIC) Survey.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48044/assessment-of-chronic-illness-care-average-score-for-the-delivery-system-design-subscale-on-the-assessment-of-chronic-illness-care-acic-survey,./assessment-of-chronic-illness-care-average-score-for-the-delivery-system-design-subscale-on-the-assessment-of-chronic-illness-care-acic-survey,20180620171727
"Inpatient satisfaction: mean section score for ""Tests and Treatments"" questions on Inpatient Survey.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28147/inpatient-satisfaction-mean-section-score-for-tests-and-treatments-questions-on-inpatient-survey,./inpatient-satisfaction-mean-section-score-for-tests-and-treatments-questions-on-inpatient-survey,20180620212519
"Diabetes medication dosing (DOS): percentage of patients who were dispensed a dose higher than the daily recommended dose for biguanides.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47503/diabetes-medication-dosing-dos-percentage-of-patients-who-were-dispensed-a-dose-higher-than-the-daily-recommended-dose-for-biguanides,./diabetes-medication-dosing-dos-percentage-of-patients-who-were-dispensed-a-dose-higher-than-the-daily-recommended-dose-for-biguanides,20180620211623
"Persistence of beta-blocker treatment after a heart attack: percentage of members 18 years of age and older during the measurement year who were hospitalized and discharged from July 1 of the year prior to the measurement year to June 30 of the measurement year with a diagnosis of AMI and who received persistent beta-blocker treatment for six months after discharge.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49710/persistence-of-betablocker-treatment-after-a-heart-attack-percentage-of-members-18-years-of-age-and-older-during-the-measurement-year-who-were-hospitalized-and-discharged-from-july-1-of-the-year-prior-to-the-measurement-year-to-june-30-of-the-measurement-year-,./persistence-of-betablocker-treatment-after-a-heart-attack-percentage-of-members-18-years-of-age-and-older-during-the-measurement-year-who-were-hospitalized-and-discharged-from-july-1-of-the-year-prior-to-the-measurement-year-to-june-30-of-the-measurement,20180625142826
"Cancer - anorexia and weight loss: percentage of patients who presented for an initial visit for cancer affecting the oropharynx or gastrointestinal tract or advanced cancer at a cancer-related outpatient site for whom there was an assessment for the presence or absence of anorexia or dysphagia.",https://www.qualitymeasures.ahrq.gov/summaries/summary/33411/cancer--anorexia-and-weight-loss-percentage-of-patients-who-presented-for-an-initial-visit-for-cancer-affecting-the-oropharynx-or-gastrointestinal-tract-or-advanced-cancer-at-a-cancerrelated-outpatient-site-for-whom-there-was-an-assessment-for-the-presence-or-,./cancer--anorexia-and-weight-loss-percentage-of-patients-who-presented-for-an-initial-visit-for-cancer-affecting-the-oropharynx-or-gastrointestinal-tract-or-advanced-cancer-at-a-cancerrelated-outpatient-site-for-whom-there-was-an-assessment-for-the-presen,20180620204820
